timestamp,side,entry_price,exit_price,size,profit_loss,win_loss,usdt_balance,sol_balance,exit_type,sl_distance,tp_distance,macd_at_entry,signal_at_entry,hist_at_entry,atr_at_entry,candles_held
2024-10-13 15:00:00,sell,145.343545965,145.03959490781247,0.0125,-0.007598776429688314,Loss,9.082203173263553,0.0,Stop Loss,0.049795965000015485,1.7614540349999857,-0.39477920317628445,-0.20247231272857097,-0.19230689044771349,0.3449999999999968,2
2024-10-17 05:10:00,sell,153.21157256249998,152.91044555343748,0.0119,-0.007166822815687443,Loss,9.075429993372895,0.0,Stop Loss,0.03317970535712789,1.4705702946428119,-0.30031124301956424,-0.1711057455763591,-0.12920549744320514,0.28642857142856065,3
2024-10-22 08:00:00,sell,166.91813478000003,166.57721135718754,0.0109,-0.007432130617312379,Loss,7.618546256963393,0.0087,Stop Loss,0.04902763714287062,1.8597223628570987,-0.14141357700401613,0.0384395544630793,-0.17985313146709542,0.36357142857142677,2
2024-10-22 08:00:00,sell,166.498240095,166.148498311875,0.0087,-0.006085507026375205,Loss,9.062954073325221,0.0,Stop Loss,0.05859723785715687,2.048902762142859,-0.276263377111718,-0.06156510437107218,-0.21469827274064582,0.40142857142857175,0
2024-10-25 17:55:00,sell,169.057598175,168.6250514671875,0.0107,-0.009256499547187928,Loss,7.609708602986101,0.008599999999999998,Stop Loss,0.13706246071430428,3.631687539285707,-1.1297670549146517,-0.9671507993938779,-0.16261625552077374,0.7178571428571457,1
2024-10-25 17:55:00,sell,167.9078865375,167.447650359375,0.0086,-0.007916062263750018,Loss,9.048678358731909,-1.734723475976807e-18,Stop Loss,0.16681510892857432,4.220684891071443,-1.2375778058039373,-1.02123620067589,-0.21634160512804734,0.835714285714287,0
2024-10-25 18:00:00,sell,167.41800940500002,166.94085984468748,0.0108,-0.010306430502750869,Loss,9.040362998089792,0.0,Stop Loss,0.18461654785716064,4.574133452142831,-1.3470297866339536,-1.0863949178675028,-0.2606348687664508,0.9064285714285713,0
2024-10-25 18:10:00,sell,165.51848583,165.02154451875,0.0109,-0.010833320585249953,Loss,9.031791329217725,0.0,Stop Loss,0.20777154428571976,5.027228455714294,-1.5689989478354391,-1.1829157238610901,-0.386083223974349,0.9971428571428577,1
2024-10-25 23:05:00,sell,162.8091653625,162.39222334687497,0.0111,-0.009256112746875881,Loss,9.024002366858674,0.0,Stop Loss,0.13237964821431092,3.505120351785706,-1.0135579836843647,-0.6073747201972322,-0.4061832634871325,0.6928571428571421,1
2024-10-25 23:20:00,sell,161.28954650250003,160.83227829093752,0.0112,-0.010242807939000158,Loss,9.015721720579531,0.0,Stop Loss,0.1754393596428656,4.358310640357104,-1.358261727490543,-0.8413826646526028,-0.5168790628379403,0.8635714285714248,2
2024-10-30 11:20:00,sell,175.935873015,175.5785809771875,0.0102,-0.007288757571374982,Loss,9.008937823402368,0.0,Stop Loss,0.04962301500000876,1.9191269850000197,-0.5421700954963171,-0.3997816436292024,-0.14238845186711474,0.3750000000000061,0
2024-10-30 11:25:00,sell,175.71592818,175.35557888999998,0.0103,-0.007423195374000335,Loss,9.002059918122443,0.0,Stop Loss,0.05307103714287109,1.9869289628571778,-0.5904294539394925,-0.4379112056912604,-0.15251824824823212,0.3885714285714345,0
2024-10-31 14:30:00,sell,170.3672696925,169.9566466640625,0.0106,-0.008705208202874975,Loss,8.994548457920526,0.0,Stop Loss,0.11280540678572493,3.1534445932142887,-0.8250334035100195,-0.519998915326677,-0.30503448818334256,0.6221428571428577,6
2024-10-31 22:25:00,sell,167.63795424000003,167.2963084153125,0.0107,-0.00731122064831319,Loss,8.987754773089337,0.0,Stop Loss,0.04848995428574199,1.8527600457142626,-0.38641362178157124,-0.17603295873330027,-0.21038066304827097,0.36214285714285666,1
2024-11-01 21:35:00,sell,164.42875914750002,164.07195849281248,0.0109,-0.007778254272188207,Loss,8.980730290150316,0.0,Stop Loss,0.0692948617857212,2.2519551382142424,-0.504136857252945,-0.32293839115699985,-0.18119846609594514,0.4421428571428529,0
2024-11-02 14:40:00,sell,163.3290349725,162.943400368125,0.011,-0.008483961296250299,Loss,7.537517544646654,0.008799999999999999,Stop Loss,0.10010640107142876,2.862393598928577,-0.5440243269905807,-0.46619463628476865,-0.07782969070581203,0.5642857142857187,1
2024-11-02 14:45:00,sell,162.99911772000002,162.61433413875,0.0088,-0.00677219103000034,Loss,8.967450430462339,0.0,Stop Loss,0.09983200571431894,2.855167994285722,-0.59370951359287,-0.49169761174638893,-0.10201190184648112,0.5628571428571466,1
2024-11-03 19:20:00,sell,158.07035391750003,160.1151420825,0.0113,0.046212212528999354,Win,8.98741157791544,0.0,Take Profit,0.07463963178571476,2.3253603682142625,-0.37056991431646225,-0.04966761374490463,-0.3209023005715576,0.45714285714285346,7
2024-11-06 08:30:00,sell,180.494729595,179.85715499531247,0.01,-0.012751491993750506,Loss,8.977880149206099,0.0,Stop Loss,0.3224081664285734,7.398841833571396,-1.2645547888026556,-0.7681929903017819,-0.4963617985008737,1.4707142857142819,0
2024-11-08 15:05:00,sell,198.9401032575,198.40661478,0.009,-0.009602792594999755,Loss,7.535135953076335,0.0072,Stop Loss,0.18581754321428434,4.764182456785704,-0.8727808644582637,-0.3159209835705549,-0.5568598808877088,0.9428571428571401,1
2024-11-08 15:05:00,sell,199.0800681525,198.541735149375,0.0072,-0.007751995244999852,Loss,8.963564320782028,0.0,Stop Loss,0.19042529535713015,4.857074704642855,-0.998460836809727,-0.45242895421838936,-0.5460318825913376,0.96142857142857,0
2024-11-10 21:10:00,sell,200.42972964,199.7669096859375,0.0089,-0.011798195182312735,Loss,8.954546168864718,0.0,Stop Loss,0.31276535428571606,7.310984645714285,-2.3878729648001524,-1.905272174354406,-0.48260079044574633,1.452142857142858,1
2024-11-19 04:15:00,sell,239.29998048000002,238.7696360428125,0.0075,-0.007955166557812844,Loss,8.947428959983071,0.0,Stop Loss,0.11194476571429846,3.499305234285714,-0.10938068234662524,0.26009838048778755,-0.3694790628344128,0.6878571428571446,0
2024-11-19 04:25:00,sell,239.4699378525,238.93345612125,0.0075,-0.008047225968750097,Loss,8.940263523951764,0.0,Stop Loss,0.11779499535714422,3.617205004642841,-0.2453670483368171,0.08821822995760804,-0.33358527829442514,0.711428571428572,0
2024-11-21 02:40:00,sell,230.5921645125,230.0098074525,0.0078,-0.009084770135999884,Loss,7.5045749647076665,0.006199999999999999,Stop Loss,0.17930736964285643,4.800692630357133,-1.4726321246472764,-0.7558325668111325,-0.7167995578361439,0.9485714285714246,1
2024-11-21 02:40:00,sell,230.09228988750002,229.503551715,0.0062,-0.007300353339000367,Loss,8.926429793825191,-8.673617379884035e-19,Stop Loss,0.18657560178573362,4.943424398214262,-1.6448171479055986,-0.9336294830300258,-0.7111876648755728,0.9771428571428535,0
2024-11-26 11:00:00,sell,225.61341324749998,224.931206761875,0.0079,-0.010778862472874812,Loss,8.917923515093939,0.0,Stop Loss,0.28805610464283404,6.949443895357149,-1.770367966927438,-1.1152863171671736,-0.6550816497602643,1.3785714285714294,0
2024-11-26 18:30:00,sell,224.4337091325,223.84560907125,0.0079,-0.00929198096775005,Loss,8.910176438273066,0.0,Stop Loss,0.195851989642847,5.0991480103571405,-1.193557069703587,-0.5043188030989535,-0.6892382666046336,1.008571428571427,0
